Facility_Name,Product,Tags,Volume,Retail_Price,Cost_Price,In_Stock,Availability,Earliest_Expiry,Total_Cost,Sales_Value
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 30Cm 6.5MM / NO.8,-,-,18460,14200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ansell SIZE 7.0,-,-,2899,2230,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Myfortic 360MG,-,-,19152,14400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,182000,140000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1500GM,-,-,2300.9,1730,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 3.5,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE M,-,-,1795.5,1350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Scored 3MG,-,-,611.8,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6'',-,-,22.61,17,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Washer 7.0/4.7mm dia for small screws St. steel. ,-,-,254.8,196,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/100mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE L,-,-,465.5,350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 9mm × 34cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vincristine Injection powder for reconstitution, 1mg (Sulfate) or solution for injection 1mg,-,-,396.5,305,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Budecort 100MCG/1D,-,-,1197,900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Menactra 1D,-,-,3575,2750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Paxol 300MG 6MG/1ML,-,-,4940,3800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,720,553.85,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drip Stand (Infusion) ,-,-,4601.8,3460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 300MCG,-,-,702.24,528,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Reusable SPO2 Sensor ADT, Finger-Clip 1,-,-,25350,19500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 7.5,-,-,84.5,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE M,-,-,438.9,330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Morphine Oral Solution 10mg/ml 100ml 10mg/ml,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,6817.2,5244,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,518.7,390,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lamictal 100MG,-,-,4987.5,3750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/56mm,-,-,412.1,317,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,512.05,385,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Oculast 0.05%,-,-,481,370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,10000,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Crutches  Axillary Aluminium Adjustable 1300-1500Mm/52-60 1,-,-,1228.5,945,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Reusable Silicon Rubber Plate (With Cable) 1,-,-,21808.8,16776,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lateral Tibial head Buttress plates 4.5 for LEFT leg. St. steel 5  holes  length 117mm ,-,-,5120.5,3850,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,11723.95,8815,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,63.84,48,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,643.5,495,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Celestamine 0.25MG / 2MG,-,-,20,9.24,0,Out of Stock,Mon May 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Rocephin Im 250MG,-,-,43.89,33,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,T- Buttress Plate 4.5 10 holes, St. steel Left ,-,-,4142.95,3115,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Yellow,-,-,5850,4500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Size 10,-,-,2194.5,1650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,NIBP Hose Inbuilt Connector (3m) 1,-,-,8840,6800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,665,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Rilif Mr 100MG / 375MG / 500MG,-,-,25,7.69,20,Adequate Stocks,,153.8,500
Maisha Meds Pharmacy Test,Generic Eye 0.5%W,-,-,100.1,77,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE S,-,-,2527,1900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/20mm,-,-,438.9,330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,B-Braun G24,-,-,15.6,12,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,2061.5,1550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Xeloda 500MG,-,-,24050,18500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 25MG,-,-,325,250,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dryview DVE Laser Imaging Film {20 x 25cm (8 x 10 Inch)} Carestream SIZE 20 x 25cm,-,-,21014,15800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 8.0,-,-,86.19,66.3,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Regenerating Salt for Water Softening 25kg 25kg,-,-,3055,2350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,1383.2,1040,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sims Vaginal Retractor Double End ,-,-,1383.2,1040,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,425.6,320,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drystar DT5 B Films 25 x 30cm (AGFA) SIZE 25 x 30cm,-,-,22876,17200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,P-Alaxin 1MG/1ML / 8MG/1ML,fenny,80ML,350,269.23,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ziagen 20MG/1ML,-,240ML,0,0,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ampiclo-Dawa 125MG/5ML / 125MG/5ML,-,100ML,150,140,0,Out of Stock,Fri Dec 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Dermafin 10MG/GM,-,-,286,220,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 90Cm 36MM / NO.2,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ceprolen Eye/Ear 0.3%W / 0.1%W,-,-,123.5,95,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Amino Acids Solution Injection Solution For Infusion, 5 - 6 Amino Acids With Glucose Paediatric Solution, 500ml bottle ,-,-,22750,17500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Myfortic 360MG,-,-,19152,14400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Velcade 3.5MG,-,-,11219,8630,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Adjustable Clamps Large ,-,-,2964,2280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 22.5CM * 22.5CM,-,-,593.18,446,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Tridex ,-,120ML,1,0.77,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 10,-,-,2527,1900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Stock Control Cards ,-,-,12,9.23,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Strips ,-,-,23140,17800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Amphotericin-B 50MG,-,-,11571,8700,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 30MG,-,-,1024.1,770,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Regal 5MG,-,-,114.38,86,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Human Albumin 20%W,-,-,10546.9,7930,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Kotex ,normal,-,100,76.92,0,Out of Stock,Sun Oct 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/60mm,-,-,532,400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 6,-,-,73.15,55,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1300,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Proximal Locking Self Tapping Cannulated Screws For Pfn Nail Diameter6.5Mm, Stainless Steel, Length 95Mm 95mm,-,-,2473.8,1860,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drystar Dt5 B Films For Direct Digital Thermal Printing For Use In Computerised Tomography (Ct) In Medical Imaging Size 35 X 43 Cm. (AGFA) Size 35 X 43 Cm,-,-,35910,27000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Seremax 75MG,-,-,25,7.33,0,Out of Stock,Fri Dec 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/80mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Schanz screws dia 5.0mm length 200mm ,-,-,715,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,182000,140000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Disp Speculum MEDIUM,-,-,73.15,55,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0mm/40mm,-,-,458.85,345,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic MIDI,-,-,179,137.69,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Mesna Injection Solution for Injection, 100mg/ml, 2ml Amp 100mg/ml,-,-,260,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sodium Lactate Solution ,-,-,58.5,45,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 500MG,-,-,7410,5700,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 7.5,-,-,7020,5400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/85mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,78805.16,59252,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drill Bit dia. 4.5mm length 145/120mm, 3 flute QCK Coupling 145mm / 120mm,-,-,1795.5,1350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Povidone Iodine 10%W,-,-,325,250,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 20MG,-,-,431.6,332,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Adjustable Clamps Large ,-,-,2964,2280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Phenytoin 100MG,-,-,227.5,175,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Cannulated Screw set 6.5mm ,-,-,288600,222000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Chemoport Huber Needle 20g Length 20mm 20g Length 20mm,-,-,6487,4990,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/85mm,-,-,630.5,485,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 6.5mm/30mm,-,-,455,350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Fincar 5MG,-,-,1088.1,837,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/100mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 200MG/ML,-,-,63840,48000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dryview DVE Laser Imaging Film {28 x 35cm (11 x 14 Inch)} Carestream SIZE 28 x 35cm,-,-,38437,28900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Metalyse 50MG,-,-,156000,120000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Medopress 250MG,-,-,731.5,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 12,-,-,33.25,25,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Hand Sanitizer 70%,-,-,234,180,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Diclopill 100MG,-,-,10,7.69,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,CHVS Backpack Carrier Bag ,-,-,6500,5000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Rydgona-72 0.75MG,-,-,39.9,30,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,4550,3500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M femur nail stainless steel, size 11mm × 38cm ,-,-,8255,6350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sphygmomanometer Digital (Aneroid) 1,-,-,4940,3800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,IM universal Femur Nails instrument set ,-,-,520000,400000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,IM universal Femur Nails instrument set ,-,-,520000,400000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 100MG,-,-,110.39,83,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M Femur nail diameter4.9mm, stainless steel, length 30mm ,-,-,474.5,365,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 5.5,-,-,78,60,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Keppra 100MG/ML,-,-,1330,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Momate 0.1%W/W,-,-,715,550,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/62mm,-,-,1276.8,960,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Prostatectomy Set With Green Towels (Drapes) ,-,-,186200,140000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,106.4,80,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Brown Black,-,-,3640,2800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Imodium 2MG,-,-,93.1,70,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Nvs Kenya 20MG,-,-,243.1,187,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Food 1/4,-,-,350,263.16,40,Adequate Stocks,,10526.400000000001,14000
Maisha Meds Pharmacy Test,Generic 4.5mm/38mm,-,-,360.1,277,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 40MG/ ML,-,-,100,290,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 40MM,-,-,2704,2080,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drystar DT5 B Films 25 x 30cm (AGFA) SIZE 25 x 30cm,-,-,22876,17200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Dulcolax 5MG,-,-,100,75,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Red,-,-,7150,5500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 8CM * 10M,-,-,1768.9,1330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 14,-,-,248.71,187,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Depo-Medrol 500MG,-,-,2983.5,2295,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5mm/16mm,-,-,266,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel, Length 85Mm ,-,-,1501.5,1155,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 66'' X 36,-,-,665,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Slow Sodium 500MG,-,-,520,400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.3mm/110mm,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 300MCG,-,-,702.24,528,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,720,553.85,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel, Length 100Mm ,-,-,1501.5,1155,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Zovirax 250MG,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vacuum Drains G16 ,-,-,1456,1120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Measuring Spoon Double Sided ,-,-,300,230.77,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Lenalidomide Capsule 25mg 25MG,-,-,18564,14280,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 1/2 Circle, 90Cm 45MM / NO.1,-,-,1118,860,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Strips ,-,-,23140,17800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking Screws For Reconstruction Nail Diameter 5.9Mm , Stainless Steel,  Length70Mm ,-,-,1456,1120,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Schanz screws dia 2.0mm length 100mm ,-,-,520,400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Acyclovir mg,-,400,0,0,0,Out of Stock,Sun Oct 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Generic 32mm,-,-,359.1,270,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Skin Traction Kit ,-,-,1330,1000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Xeloda 150MG,-,-,2978.3,2291,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,T- Plate 4.5 12 holes,  St. steel ,-,-,3923.5,2950,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5/74mm,-,-,1835.4,1380,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5mm/52mm,-,-,412.1,317,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Paediatric 15MG,-,-,246.05,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,1625,1250,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 7.5CM * 2.7M,-,-,170.24,128,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Drill Bit dia. 4.5mm length 145/120mm, 3 flute QCK Coupling 145mm / 120mm,-,-,1795.5,1350,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4",-,-,864.5,650,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Synthecon 3/8 Circle, 100Cm 45MM / NO.2,-,-,1820,1400,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Zofra 4MG,-,-,121.03,91,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.0/22mm,-,-,438.9,330,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,59.85,45,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Adult ,-,-,318.5,245,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 5CM * 4.5M Bp,-,-,17.29,13,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Goutgesic 40MG,-,-,345.8,260,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE M,-,-,2128,1600,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 4.5,-,-,481,370,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Clinical Wire 0.4Mm Roll SIZE 0.4Mm,-,-,4818.59,3623,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Carbol 450MG,-,-,4176.9,3213,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Yellow,-,-,5850,4500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,5-Lead LeadsetADT/PED ,IEC,Clip 1,-,-,14300,11000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,1596,1200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Citro-Soda Cranberry ,-,-,7847,5900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Gentax 0.3%W/V,-,-,31.2,24,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,External fixator instruments set ,-,-,201500,155000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic CHILD,-,-,1163.75,875,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Silver Nitrate Silver Ions 0.01% W/V 250ml Bottle ,-,-,7566,5820,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Mabthera 100MG/10ML,-,-,39000,30000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 1/2 Circle, 75Cm 45MM / NO.2,-,-,260,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 7,-,-,2327.5,1750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Disposable G23,-,-,143,110,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Augmentin 875MG / 125MG,-,-,1400,1020,0,Out of Stock,Wed Feb 01 2023 03:00:00 GMT+0300 (East Africa Time),0,0
Maisha Meds Pharmacy Test,Colostomy Bag ,-,-,6237.7,4690,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Swelab ,-,-,27930,21000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 6,-,-,26.6,20,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vacuum Drains G10 ,-,-,1365,1050,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 5000IU/1ML,-,-,598,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,631.75,475,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Bi-carbonate powder (750g) cartridge (Nipro) 750g,-,-,598,460,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,2793,2100,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,2793,2100,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 300MCG,-,-,702.24,528,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Interlocking I. M tibial nail stainless steel, size 12mm × 36cm ,-,-,8060,6200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 4.5/151mm,-,-,3770,2900,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Locking screws for I.M Femur nail diameter4.9mm, stainless steel, length 60mm ,-,-,650,500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Hemafuse-Auto Transfusion Device (Complete unit with Accessories) 1,-,-,663000,510000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Endodontic Reamers Sizes 45-80 (21mm 25mm 28mm) SIZE 45-80,-,-,1157.1,870,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Flomax 400MCG,-,-,485.45,365,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,1383.2,1040,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,14630,11000,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Bupi Heavy 5MG,-,-,59.8,46,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Disp Speculum MEDIUM,-,-,73.15,55,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Barium Sulphate Suspension - 0.95Gm/Ml ,-,-,2327.5,1750,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Eloxatin 100MG 2MG/1ML,-,-,2247.7,1729,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,K-Wire dia 2.2mm length 280 + 20mm trocar tip St. steel ,-,-,240.5,185,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic MIDI,-,-,185,142.31,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 500MG,-,-,252.7,190,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Trolley  dressing 1,-,-,39585,30450,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Breathing Circuits Reusable Accessory Kit (Adult) 1,-,-,99009.3,76161,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,10790,8300,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Uridom ,-,-,86.45,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Brown Black,-,-,3640,2800,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 30mm,-,-,359.1,270,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,7.3mm cannulated screw self-drilling, self-tapping, length 95mm, SS/TAN ,-,-,1950,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 3.5mm/28mm,-,-,266,200,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Zupricin 0.05%W / 2%W/W,-,15GM,200,175,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Vincristine Injection powder for reconstitution, 1mg (Sulfate) or solution for injection 1mg,-,-,396.5,305,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Tavanic 500MG,-,-,86.45,65,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,232.75,175,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic 50cm X 70cm,-,-,385.7,290,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic Adult LARGE,-,-,800,615.38,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE 3.0,-,-,75.4,58,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic ,-,-,63.84,48,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Sub Clavian Catheter for Dialysis- 12.0F x 20cm (Acute Dual Lumen) 12.0F x 20cm,-,-,9300,6500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Generic SIZE XL,-,-,1995,1500,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,Ziagen 20MG/1ML,-,240ML,500,55,360,Adequate Stocks,Fri Mar 01 2024 03:00:00 GMT+0300 (East Africa Time),19800,180000
Maisha Meds Pharmacy Test,Lateral Tibial head Buttress plates 4.5 for right leg. St. steel  5 holes  length 117mm 117mm,-,-,5120.5,3850,0,Out of Stock,,0,0
Maisha Meds Pharmacy Test,3.5mm Cortical Bone Screw/Fully threaded length 20mm, St. steel ,-,-,260,200,44,Adequate Stocks,,8800,11440
